Address,Suffix,Street,Side,Site,X-Coord,Y-Coord,Species,DBH,Condition,Longitude,Latitude
92,,PERKINS ST,Front,1,769510.530000000027940,2965544.839999999850988,maple: hedge,7,Good,-71.080466,42.384842
92,,PERKINS ST,Front,2,769550.479999999981374,2965526.910000000149012,maple: hedge,7,Good,-71.080319,42.384792
93,,PERKINS ST,Front,1,769511.459999999962747,2965576.299999999813735,planetree: London,9,Good,-71.080462,42.384928
97,,PERKINS ST,Front,1,769492.280000000027940,2965584.740000000223517,planetree: London,9,Good,-71.080533,42.384951
101,,PERKINS ST,Front,1,769358.079999999958090,2965641.490000000223517,lilac: Japanese tree,3,Fair,-71.081029,42.385109
106,,PERKINS ST,Front,1,769384.150000000023283,2965599.470000000204891,pear: callery,3,Fair,-71.080933,42.384993
106,,PERKINS ST,Front,2,769418.400000000023283,2965586.419999999925494,planetree: London,7,Poor,-71.080807,42.384957
109,,PERKINS ST,Front,1,769323.569999999948777,2965653.759999999776483,pear: callery,3,Good,-71.081156,42.385143
110,,PERKINS ST,Front,1,769288.760000000009313,2965633.709999999962747,ash: green,9,Fair,-71.081286,42.385089
110,,PERKINS ST,Front,2,769317.086733000003733,2965621.876139999832958,pear: callery,3,Good,-71.081181,42.385056
110,,PERKINS ST,Side,1,769325.030000000027940,2965592.609999999869615,pear: callery,3,Good,-71.081152,42.384975
110,,PERKINS ST,Side,2,769310.439999999944121,2965563.430000000167638,pear: callery,3,Fair,-71.081207,42.384895
110,,PERKINS ST,Side,3,769299.500000000000000,2965541.549999999813735,pear: callery,3,Fair,-71.081247,42.384835
112,,PERKINS ST,Front,1,769258.589999999967404,2965645.939999999944121,planetree: London,11,Good,-71.081397,42.385122
116,,PERKINS ST,Front,1,769194.180000000051223,2965669.589999999850988,linden: littleleaf,11,Fair,-71.081635,42.385188
116,,PERKINS ST,Front,2,769227.609999999986030,2965656.540000000037253,maple: hedge,11,Fair,-71.081511,42.385152
120,,PERKINS ST,Side,2,769127.621032000053674,2965668.188500000163913,pear: callery,3,Good,-71.081881,42.385185
121,,PERKINS ST,Side,1,769222.030000000027940,2965745.270000000018626,pear: callery,3,Good,-71.081531,42.385396
121,,PERKINS ST,Side,2,769213.920000000041910,2965724.620000000111759,pear: callery,3,Good,-71.081561,42.385339
125,,PERKINS ST,Front,1,769150.847198999952525,2965710.815349999815226,pear: callery,3,Good,-71.081795,42.385302
129,,PERKINS ST,Front,1,769088.150000000023283,2965736.990000000223517,honeylocust: thornless,13,Fair,-71.082026,42.385375
132,,PERKINS ST,Front,1,768969.956345999962650,2965745.244719999842346,pear: callery,3,Good,-71.082464,42.385399
136,,PERKINS ST,Front,1,768877.369999999995343,2965779.470000000204891,maple: Norway,18,Fair,-71.082806,42.385494
139,,PERKINS ST,Front,1,768972.142338000005111,2965773.116119999904186,pear: callery,3,Good,-71.082455,42.385475
140,,PERKINS ST,Front,1,768750.430000000051223,2965822.750000000000000,maple: Norway,7,Good,-71.083275,42.385614
140,,PERKINS ST,Front,2,768765.819999999948777,2965816.979999999981374,maple: Norway,5,Good,-71.083218,42.385598
143,,PERKINS ST,Front,1,768919.469999999972060,2965793.979999999981374,lilac: Japanese tree,4,Good,-71.082650,42.385533
149,X,PERKINS ST,Front,1,768837.400000000023283,2965817.910000000149012,honeylocust: thornless,15,Fair,-71.082953,42.385600
157,,PERKINS ST,Front,1,768774.719999999972060,2965845.259999999776483,ash: green,8,Good,-71.083184,42.385676
157,,PERKINS ST,Side,1,768754.199999999953434,2965888.569999999832362,pear: callery,7,Fair,-71.083260,42.385795
8,,PERRY ST,Front,1,763868.619999999995343,2963434.830000000074506,linden: littleleaf,21,Fair,-71.101386,42.379126
10,,PERRY ST,Front,1,763867.000000000000000,2963397.000000000000000,maple: red,3,Fair,-71.101392,42.379022
11,X,PERRY ST,Front,1,763834.500000000000000,2963352.169999999925494,honeylocust: thornless,20,Fair,-71.101513,42.378900
14,,PERRY ST,Front,1,763863.750000000000000,2963332.149999999906868,pear: callery,3,Good,-71.101405,42.378844
17,,PERRY ST,Front,1,763831.699999999953434,2963279.270000000018626,hornbeam: European,6,Good,-71.101525,42.378700
20,,PERRY ST,Front,1,763864.290000000037253,2963253.790000000037253,maple: silver,21,Fair,-71.101405,42.378629
22,,PERRY ST,Front,1,763859.969999999972060,2963231.640000000130385,zelkova: Japanese,6,Fair,-71.101421,42.378569
24,,PERRY ST,Front,1,763857.810000000055879,2963208.399999999906868,zelkova: Japanese,7,Fair,-71.101430,42.378505
44,X,PERRY ST,Front,1,763946.969999999972060,2962885.240000000223517,oak: pin,15,Fair,-71.101105,42.377617
44,X,PERRY ST,Front,2,763923.199999999953434,2962910.100000000093132,oak: pin,13,Fair,-71.101193,42.377685
44,X,PERRY ST,Front,3,763901.040000000037253,2962926.310000000055879,oak: pin,17,Good,-71.101274,42.377730
44,X,PERRY ST,Front,4,763886.989999999990687,2962932.790000000037253,oak: pin,9,Fair,-71.101326,42.377748
44,X,PERRY ST,Front,5,763872.400000000023283,2962943.600000000093132,oak: pin,19,Good,-71.101380,42.377778
44,X,PERRY ST,Front,6,763861.050000000046566,2962956.029999999795109,oak: pin,15,Fair,-71.101422,42.377812
44,X,PERRY ST,Front,7,763852.939999999944121,2962973.319999999832362,oak: pin,23,Fair,-71.101452,42.377860
44,X,PERRY ST,Front,8,763851.859999999986030,2963058.709999999962747,oak: pin,21,Good,-71.101454,42.378094
44,X,PERRY ST,Front,9,763853.479999999981374,2963073.299999999813735,oak: pin,22,Fair,-71.101448,42.378134
44,X,PERRY ST,Front,10,763855.109999999986030,2963090.049999999813735,oak: pin,20,Good,-71.101442,42.378180
8,X,PINCKNEY ST,Front,1,768985.300000000046566,2964612.270000000018626,pear: callery,7,Good,-71.082427,42.382290
10,,PINCKNEY ST,Front,1,768984.339999999967404,2964647.910000000149012,cherry/plum: spp.,9,Fair,-71.082430,42.382388
11,,PINCKNEY ST,Front,1,769012.280000000027940,2964672.000000000000000,cherry/plum: spp.,9,Fair,-71.082326,42.382453
13,,PINCKNEY ST,Front,1,769013.239999999990687,2964703.790000000037253,lilac: Japanese tree,4,Fair,-71.082322,42.382541
18,,PINCKNEY ST,Front,1,768980.479999999981374,2964773.149999999906868,maple: Norway,13,Poor,-71.082442,42.382731
19,X,PINCKNEY ST,Front,1,769008.420000000041910,2964814.580000000074506,maple: Norway,11,Fair,-71.082338,42.382845
21,,PINCKNEY ST,Front,1,769006.500000000000000,2964853.120000000111759,maple: Norway,15,Fair,-71.082344,42.382950
24,,PINCKNEY ST,Front,1,768978.560000000055879,2964844.450000000186265,maple: Norway,13,Fair,-71.082448,42.382927
26,,PINCKNEY ST,Front,1,768983.380000000004657,2964927.299999999813735,maple: Norway,15,Fair,-71.082429,42.383154
33,X,PINCKNEY ST,Front,1,769060.449999999953434,2965018.819999999832362,maple: hedge,9,Good,-71.082142,42.383404
34,,PINCKNEY ST,Front,1,769029.619999999995343,2965015.930000000167638,maple: Norway,13,Fair,-71.082256,42.383397
34,,PINCKNEY ST,Front,2,769007.459999999962747,2964973.540000000037253,maple: Norway,9,Fair,-71.082339,42.383281
35,,PINCKNEY ST,Front,1,769083.569999999948777,2965061.209999999962747,maple: hedge,9,Good,-71.082055,42.383520
38,,PINCKNEY ST,Front,1,769066.229999999981374,2965083.370000000111759,maple: Norway,16,Fair,-71.082119,42.383581
46,,PINCKNEY ST,Front,1,769170.920000000041910,2965290.770000000018626,pear: callery,9,Fair,-71.081728,42.384149
46,,PINCKNEY ST,Front,2,769155.420000000041910,2965261.589999999850988,pear: callery,11,Poor,-71.081786,42.384069
52,,PINCKNEY ST,Front,1,769187.329999999958090,2965321.770000000018626,pear: callery,11,Poor,-71.081667,42.384234
54,,PINCKNEY ST,Front,1,769202.839999999967404,2965350.040000000037253,pear: callery,7,Fair,-71.081609,42.384311
56,,PINCKNEY ST,Front,1,769232.930000000051223,2965410.229999999981374,pear: callery,7,Fair,-71.081496,42.384476
58,,PINCKNEY ST,Front,1,769249.349999999976717,2965442.149999999906868,linden: littleleaf,32,Fair,-71.081435,42.384563
60,,PINCKNEY ST,Front,1,769290.380000000004657,2965526.040000000037253,pear: callery,3,Fair,-71.081282,42.384793
65,,PINCKNEY ST,Front,1,769337.800000000046566,2965557.959999999962747,pear: callery,7,Fair,-71.081105,42.384880
6,,PLEASANT AVE,Front,1,765465.109999999986030,2965307.839999999850988,pear: callery,6,Fair,-71.095444,42.384245
10,,PLEASANT AVE,Front,1,765442.979999999981374,2965320.600000000093132,pear: callery,7,Fair,-71.095526,42.384280
12,,PLEASANT AVE,Front,1,765402.989999999990687,2965340.600000000093132,pear: callery,9,Good,-71.095673,42.384336
16,,PLEASANT AVE,Front,1,765343.000000000000000,2965373.359999999869615,vacant site: small,0,Plant,-71.095895,42.384426
17,,PLEASANT AVE,Front,1,765291.520000000018626,2965435.899999999906868,ash: green,32,Fair,-71.096084,42.384599
19,,PLEASANT AVE,Front,1,765226.849999999976717,2965470.790000000037253,maple: Norway,19,Good,-71.096323,42.384695
19,,PLEASANT AVE,Front,2,765206.430000000051223,2965482.279999999795109,maple: silver,30,Fair,-71.096398,42.384727
20,,PLEASANT AVE,Front,1,765254.079999999958090,2965420.160000000149012,cherry: Japanese flowering,4,Good,-71.096223,42.384556
20,,PLEASANT AVE,Front,2,765276.630000000004657,2965408.680000000167638,maple: Norway,15,Poor,-71.096140,42.384524
23,,PLEASANT AVE,Front,1,765164.729999999981374,2965505.680000000167638,maple: Norway,17,Fair,-71.096552,42.384792
24,,PLEASANT AVE,Front,1,765186.000000000000000,2965455.899999999906868,maple: Norway,12,Fair,-71.096475,42.384655
10,,POPLAR ST,Side,1,767383.300000000046566,2962764.520000000018626,vacant site: small,0,Plant,-71.088390,42.377241
10,,POPLAR ST,Side,2,767348.459999999962747,2962796.549999999813735,ash: green,7,Poor,-71.088518,42.377329
10,,POPLAR ST,Side,3,767314.750000000000000,2962835.879999999888241,ash: green,9,Poor,-71.088642,42.377438
2,,PORTER ST,Front,1,760517.760000000009313,2966024.729999999981374,zelkova: Japanese,9,Fair,-71.113744,42.386275
10,,PORTER ST,Front,1,760571.540000000037253,2966134.220000000204891,zelkova: Japanese,13,Poor,-71.113543,42.386575
14,,PORTER ST,Front,1,760603.510000000009313,2966197.689999999944121,zelkova: Japanese,14,Poor,-71.113424,42.386749
15,,PORTER ST,Front,1,760664.560000000055879,2966240.330000000074506,zelkova: Japanese,13,Poor,-71.113197,42.386865
17,,PORTER ST,Front,1,760700.410000000032596,2966308.479999999981374,zelkova: Japanese,13,Poor,-71.113063,42.387051
18,,PORTER ST,Front,1,760649.540000000037253,2966285.390000000130385,zelkova: Japanese,12,Fair,-71.113252,42.386989
22,,PORTER ST,Front,1,760680.060000000055879,2966356.609999999869615,maple: sugar,36,Fair,-71.113138,42.387184
27,,PORTER ST,Front,1,760795.859999999986030,2966495.009999999776483,zelkova: Japanese,17,Poor,-71.112707,42.387562
31,,PORTER ST,Front,1,760822.020000000018626,2966545.879999999888241,zelkova: Japanese,14,Poor,-71.112609,42.387701
36,,PORTER ST,Front,1,760857.869999999995343,2966688.000000000000000,zelkova: Japanese,15,Fair,-71.112474,42.388091
38,,PORTER ST,Front,1,760887.910000000032596,2966749.529999999795109,zelkova: Japanese,15,Fair,-71.112362,42.388259
39,,PORTER ST,Front,1,760899.540000000037253,2966701.890000000130385,zelkova: Japanese,15,Fair,-71.112319,42.388128
41,,PORTER ST,Front,1,760920.859999999986030,2966738.229999999981374,zelkova: Japanese,16,Poor,-71.112240,42.388228
43,,PORTER ST,Front,1,760933.939999999944121,2966758.089999999850988,pear: callery,9,Fair,-71.112191,42.388282
45,,PORTER ST,Front,1,760952.349999999976717,2966799.759999999776483,zelkova: Japanese,13,Fair,-71.112122,42.388396
46,,PORTER ST,Front,1,760960.589999999967404,2966892.459999999962747,zelkova: Japanese,14,Fair,-71.112090,42.388651
47,,PORTER ST,Front,1,760979.000000000000000,2966850.629999999888241,zelkova: Japanese,15,Fair,-71.112023,42.388536
48,,PORTER ST,Front,1,760974.150000000023283,2966915.720000000204891,zelkova: Japanese,12,Fair,-71.112040,42.388714
49,,PORTER ST,Front,1,760990.140000000013970,2966871.950000000186265,zelkova: Japanese,17,Fair,-71.111981,42.388594
51,,PORTER ST,Front,1,761009.040000000037253,2966910.229999999981374,zelkova: Japanese,19,Fair,-71.111910,42.388699
64,,PORTER ST,Front,1,761081.400000000023283,2967122.819999999832362,Japanese pagodatree,12,Fair,-71.111639,42.389281
66,,PORTER ST,Front,1,761104.640000000013970,2967170.810000000055879,Japanese pagodatree,9,Fair,-71.111552,42.389413
70,,PORTER ST,Front,1,761133.939999999944121,2967225.370000000111759,Japanese pagodatree,7,Poor,-71.111443,42.389562
74,,PORTER ST,Front,1,761153.640000000013970,2967260.740000000223517,Japanese pagodatree,8,Poor,-71.111369,42.389659
77,,PORTER ST,Front,1,761212.439999999944121,2967307.720000000204891,Japanese pagodatree,9,Poor,-71.111151,42.389787
77,,PORTER ST,Side,1,761235.599999999976717,2967199.779999999795109,zelkova: Japanese,11,Poor,-71.111067,42.389490
77,,PORTER ST,Side,2,761216.119999999995343,2967216.100000000093132,honeylocust: thornless,6,Good,-71.111139,42.389535
84,,PORTER ST,Front,1,761214.270000000018626,2967382.490000000223517,vacant site,0,N/A,-71.111143,42.389992
99,,PORTER ST,Front,1,761328.800000000046566,2967529.910000000149012,zelkova: Japanese,13,Fair,-71.110716,42.390395
106,,PORTER ST,Front,1,761339.050000000046566,2967615.390000000130385,zelkova: Japanese,11,Fair,-71.110677,42.390630
107,,PORTER ST,Front,1,761381.979999999981374,2967633.109999999869615,zelkova: Japanese,13,Poor,-71.110518,42.390678
110,,PORTER ST,Front,1,761363.300000000046566,2967659.839999999850988,honeylocust: thornless,7,Good,-71.110586,42.390751
115,,PORTER ST,Front,1,761409.880000000004657,2967687.339999999850988,maple: Norway,7,Fair,-71.110414,42.390826
116,,PORTER ST,Front,1,761393.609999999986030,2967721.479999999981374,maple: Norway,15,Poor,-71.110473,42.390920
11,X,POWDER HOUSE BOULEVARD,Front,1,759535.699999999953434,2971549.270000000018626,maple: Norway,24,Fair,-71.117287,42.401447
11,X,POWDER HOUSE BOULEVARD,Front,2,759511.069999999948777,2971574.839999999850988,maple: Norway,24,Fair,-71.117378,42.401517
11,X,POWDER HOUSE BOULEVARD,Front,3,759452.349999999976717,2971628.830000000074506,maple: Norway,23,Poor,-71.117594,42.401666
11,X,POWDER HOUSE BOULEVARD,Front,4,759404.050000000046566,2971664.819999999832362,maple: Norway,25,Poor,-71.117773,42.401765
11,X,POWDER HOUSE BOULEVARD,Front,5,759367.109999999986030,2971687.549999999813735,maple: sugar,11,Fair,-71.117909,42.401828
11,X,POWDER HOUSE BOULEVARD,Front,6,759333.010000000009313,2971712.169999999925494,maple: Norway,20,Fair,-71.118035,42.401896
11,X,POWDER HOUSE BOULEVARD,Front,7,759301.949999999953434,2971725.200000000186265,maple: sugar,11,Fair,-71.118150,42.401932
11,X,POWDER HOUSE BOULEVARD,Front,8,759269.729999999981374,2971741.049999999813735,maple: red,12,Fair,-71.118269,42.401976
11,X,POWDER HOUSE BOULEVARD,Front,9,759224.719999999972060,2971758.439999999944121,maple: Norway,15,Fair,-71.118435,42.402024
11,X,POWDER HOUSE BOULEVARD,Front,10,759187.390000000013970,2971770.709999999962747,oak: pin,6,Good,-71.118573,42.402058
11,X,POWDER HOUSE BOULEVARD,Front,11,759150.060000000055879,2971779.919999999925494,maple: Norway,23,Poor,-71.118711,42.402084
11,X,POWDER HOUSE BOULEVARD,Front,12,759117.839999999967404,2971790.140000000130385,maple: silver,5,Good,-71.118830,42.402113
11,X,POWDER HOUSE BOULEVARD,Front,13,759077.949999999953434,2971801.910000000149012,maple: Norway,29,Fair,-71.118978,42.402145
11,X,POWDER HOUSE BOULEVARD,Front,14,759047.780000000027940,2971813.160000000149012,maple: Norway,24,Fair,-71.119089,42.402177
11,X,POWDER HOUSE BOULEVARD,Front,15,759021.699999999953434,2971825.430000000167638,maple: Norway,16,Fair,-71.119186,42.402211
11,X,POWDER HOUSE BOULEVARD,Front,16,758988.969999999972060,2971839.240000000223517,maple: Norway,24,Fair,-71.119307,42.402249
11,X,POWDER HOUSE BOULEVARD,Front,17,758949.079999999958090,2971857.649999999906868,maple: Norway,27,Fair,-71.119454,42.402300
11,X,POWDER HOUSE BOULEVARD,Front,18,758916.349999999976717,2971875.040000000037253,oak: pin,5,Good,-71.119575,42.402348
11,X,POWDER HOUSE BOULEVARD,Front,19,758886.689999999944121,2971892.939999999944121,maple: Norway,23,Poor,-71.119684,42.402398
11,X,POWDER HOUSE BOULEVARD,Front,20,758854.469999999972060,2971910.830000000074506,elm: Chinese,4,Good,-71.119803,42.402447
11,X,POWDER HOUSE BOULEVARD,Front,21,758825.829999999958090,2971929.759999999776483,maple: Norway,25,Poor,-71.119909,42.402499
11,X,POWDER HOUSE BOULEVARD,Front,22,758790.869999999995343,2971954.500000000000000,maple: silver,6,Fair,-71.120038,42.402568
11,X,POWDER HOUSE BOULEVARD,Front,23,758740.880000000004657,2971992.750000000000000,maple: Norway,27,Poor,-71.120223,42.402673
11,X,POWDER HOUSE BOULEVARD,Front,24,758702.010000000009313,2972026.689999999944121,maple: Norway,19,Fair,-71.120366,42.402767
11,X,POWDER HOUSE BOULEVARD,Front,25,758678.560000000055879,2972047.669999999925494,maple: Norway,19,Poor,-71.120452,42.402825
11,X,POWDER HOUSE BOULEVARD,Front,26,758652.640000000013970,2972073.589999999850988,maple: Norway,22,Poor,-71.120548,42.402896
11,X,POWDER HOUSE BOULEVARD,Front,27,758624.260000000009313,2972101.350000000093132,maple: Norway,18,Poor,-71.120653,42.402973
11,X,POWDER HOUSE BOULEVARD,Front,28,758606.369999999995343,2972122.950000000186265,maple: red,5,Fair,-71.120718,42.403032
11,X,POWDER HOUSE BOULEVARD,Front,29,758587.849999999976717,2972146.399999999906868,elm: Chinese,5,Good,-71.120787,42.403097
11,X,POWDER HOUSE BOULEVARD,Front,30,758566.869999999995343,2972173.549999999813735,maple: Norway,24,Poor,-71.120864,42.403171
11,X,POWDER HOUSE BOULEVARD,Front,31,758548.359999999986030,2972195.149999999906868,maple: Norway,21,Fair,-71.120932,42.403231
11,X,POWDER HOUSE BOULEVARD,Front,32,758499.000000000000000,2972248.830000000074506,maple: Norway,13,Poor,-71.121114,42.403379
11,X,POWDER HOUSE BOULEVARD,Front,33,758433.589999999967404,2972309.919999999925494,maple: Norway,24,Fair,-71.121355,42.403547
11,X,POWDER HOUSE BOULEVARD,Front,34,758396.569999999948777,2972340.160000000149012,maple: Norway,21,Poor,-71.121492,42.403631
11,X,POWDER HOUSE BOULEVARD,Front,35,758350.900000000023283,2972374.089999999850988,maple: Norway,32,Poor,-71.121660,42.403724
11,X,POWDER HOUSE BOULEVARD,Front,36,758313.880000000004657,2972398.779999999795109,maple: Norway,25,Fair,-71.121797,42.403793
11,X,POWDER HOUSE BOULEVARD,Front,37,758268.829999999958090,2972431.479999999981374,elm: Chinese,6,Good,-71.121963,42.403883
11,X,POWDER HOUSE BOULEVARD,Front,38,758237.359999999986030,2972451.839999999850988,oak: English,6,Good,-71.122079,42.403939
11,X,POWDER HOUSE BOULEVARD,Front,39,758197.869999999995343,2972478.379999999888241,maple: Norway,24,Poor,-71.122225,42.404012
11,X,POWDER HOUSE BOULEVARD,Front,40,758165.170000000041910,2972499.970000000204891,maple: Norway,25,Poor,-71.122346,42.404072
11,X,POWDER HOUSE BOULEVARD,Front,41,758121.969999999972060,2972527.740000000223517,Amur corktree,14,Fair,-71.122505,42.404149
11,X,POWDER HOUSE BOULEVARD,Front,42,758076.310000000055879,2972555.509999999776483,Kentucky coffeetree,12,Good,-71.122674,42.404226
11,X,POWDER HOUSE BOULEVARD,Front,43,758034.349999999976717,2972581.430000000167638,maple: Norway,16,Fair,-71.122829,42.404297
11,X,POWDER HOUSE BOULEVARD,Front,44,758002.880000000004657,2972601.169999999925494,oak: pin,5,Good,-71.122945,42.404352
11,X,POWDER HOUSE BOULEVARD,Front,45,757968.939999999944121,2972618.450000000186265,maple: Norway,24,Fair,-71.123070,42.404400
14,,POWDER HOUSE BOULEVARD,Front,1,759415.660000000032596,2971578.009999999776483,maple: Norway,19,Fair,-71.117731,42.401527
16,,POWDER HOUSE BOULEVARD,Front,1,759383.010000000009313,2971607.129999999888241,maple: Norway,25,Fair,-71.117852,42.401607
20,,POWDER HOUSE BOULEVARD,Front,1,759340.650000000023283,2971630.069999999832362,maple: Norway,7,Fair,-71.118008,42.401671
22,,POWDER HOUSE BOULEVARD,Front,1,759307.119999999995343,2971652.140000000130385,maple: Norway,11,Fair,-71.118132,42.401732
26,,POWDER HOUSE BOULEVARD,Front,1,759267.410000000032596,2971673.319999999832362,maple: Norway,15,Fair,-71.118278,42.401790
28,,POWDER HOUSE BOULEVARD,Front,1,759217.989999999990687,2971692.729999999981374,maple: Norway,19,Fair,-71.118461,42.401844
28,,POWDER HOUSE BOULEVARD,Front,2,759238.290000000037253,2971672.430000000167638,maple: sugar,28,Fair,-71.118386,42.401788
32,,POWDER HOUSE BOULEVARD,Front,1,759170.329999999958090,2971710.379999999888241,maple: Norway,19,Poor,-71.118637,42.401893
36,,POWDER HOUSE BOULEVARD,Front,1,759111.209999999962747,2971727.149999999906868,maple: Norway,24,Poor,-71.118856,42.401940
38,,POWDER HOUSE BOULEVARD,Front,1,759050.319999999948777,2971746.560000000055879,maple: Norway,21,Poor,-71.119081,42.401994
40,X,POWDER HOUSE BOULEVARD,Front,1,759013.250000000000000,2971761.560000000055879,maple: Norway,17,Poor,-71.119218,42.402035
42,,POWDER HOUSE BOULEVARD,Front,1,758978.839999999967404,2971776.569999999832362,maple: Norway,22,Poor,-71.119345,42.402077
44,,POWDER HOUSE BOULEVARD,Front,1,758936.479999999981374,2971793.330000000074506,ash: green,8,Good,-71.119502,42.402124
48,,POWDER HOUSE BOULEVARD,Front,1,758895.880000000004657,2971814.509999999776483,maple: Norway,18,Poor,-71.119652,42.402182
50,,POWDER HOUSE BOULEVARD,Front,1,758836.760000000009313,2971835.689999999944121,maple: Norway,30,Fair,-71.119870,42.402241
50,,POWDER HOUSE BOULEVARD,Front,2,758859.699999999953434,2971833.930000000167638,maple: Norway,17,Poor,-71.119785,42.402236
52,,POWDER HOUSE BOULEVARD,Front,1,758811.170000000041910,2971864.810000000055879,vacant site: medium,0,Plant,-71.119964,42.402321
58,,POWDER HOUSE BOULEVARD,Front,1,758731.739999999990687,2971921.290000000037253,sweetgum: American,5,Poor,-71.120258,42.402477
60,X,POWDER HOUSE BOULEVARD,Front,1,758696.439999999944121,2971948.649999999906868,maple: Norway,20,Poor,-71.120388,42.402553
62,,POWDER HOUSE BOULEVARD,Front,1,758665.560000000055879,2971958.359999999869615,maple: sugar,19,Fair,-71.120502,42.402580
64,,POWDER HOUSE BOULEVARD,Front,1,758638.199999999953434,2972002.479999999981374,maple: silver,6,Fair,-71.120603,42.402701
64,,POWDER HOUSE BOULEVARD,Side,1,758565.839999999967404,2971935.410000000149012,maple: Norway,25,Poor,-71.120872,42.402518
70,,POWDER HOUSE BOULEVARD,Front,1,758570.630000000004657,2972070.759999999776483,maple: Norway,28,Poor,-71.120852,42.402889
70,,POWDER HOUSE BOULEVARD,Side,1,758565.839999999967404,2971991.009999999776483,maple: Norway,13,Poor,-71.120871,42.402671
72,,POWDER HOUSE BOULEVARD,Front,1,758536.410000000032596,2972112.450000000186265,maple: Norway,16,Fair,-71.120978,42.403004
72,,POWDER HOUSE BOULEVARD,Front,2,758540.770000000018626,2972088.799999999813735,maple: sugar,23,Fair,-71.120962,42.402939
76,,POWDER HOUSE BOULEVARD,Front,1,758496.589999999967404,2972162.220000000204891,planetree: London,7,Good,-71.121124,42.403141
80,,POWDER HOUSE BOULEVARD,Front,1,758464.239999999990687,2972197.689999999944121,maple: Norway,9,Fair,-71.121243,42.403239
86,,POWDER HOUSE BOULEVARD,Front,1,758383.359999999986030,2972270.379999999888241,linden: littleleaf,26,Poor,-71.121542,42.403439
88,,POWDER HOUSE BOULEVARD,Front,1,758357.260000000009313,2972295.069999999832362,maple: silver,6,Fair,-71.121638,42.403507
92,,POWDER HOUSE BOULEVARD,Front,1,758312.829999999958090,2972308.470000000204891,maple: red,26,Fair,-71.121802,42.403545
94,,POWDER HOUSE BOULEVARD,Front,1,758271.920000000041910,2972356.439999999944121,maple: Norway,22,Poor,-71.121953,42.403677
94,,POWDER HOUSE BOULEVARD,Front,2,758278.969999999972060,2972334.569999999832362,maple: red,31,Fair,-71.121927,42.403617
96,,POWDER HOUSE BOULEVARD,Front,1,758238.760000000009313,2972377.600000000093132,maple: Norway,29,Poor,-71.122075,42.403735
100,,POWDER HOUSE BOULEVARD,Front,1,758199.260000000009313,2972403.689999999944121,maple: Norway,16,Fair,-71.122221,42.403807
102,,POWDER HOUSE BOULEVARD,Front,1,758162.579999999958090,2972425.560000000055879,maple: Norway,20,Poor,-71.122357,42.403868
104,,POWDER HOUSE BOULEVARD,Front,1,758124.500000000000000,2972453.069999999832362,maple: Norway,24,Poor,-71.122497,42.403944
108,,POWDER HOUSE BOULEVARD,Front,1,758086.410000000032596,2972476.350000000093132,maple: red,12,Fair,-71.122638,42.404008
110,,POWDER HOUSE BOULEVARD,Front,1,758041.260000000009313,2972505.970000000204891,maple: Norway,22,Fair,-71.122804,42.404090
114,,POWDER HOUSE BOULEVARD,Front,1,758008.819999999948777,2972526.430000000167638,maple: Norway,26,Fair,-71.122924,42.404147
116,,POWDER HOUSE BOULEVARD,Front,1,757974.250000000000000,2972543.359999999869615,maple: red,8,Poor,-71.123052,42.404193
120,,POWDER HOUSE BOULEVARD,Front,1,757913.589999999967404,2972565.930000000167638,maple: Norway,30,Fair,-71.123276,42.404256
122,,POWDER HOUSE BOULEVARD,Front,1,757898.069999999948777,2972587.089999999850988,maple: Norway,26,Poor,-71.123333,42.404314
122,,POWDER HOUSE BOULEVARD,Side,1,757842.459999999962747,2972551.140000000130385,maple: red,8,Fair,-71.123540,42.404216
125,,POWDER HOUSE BOULEVARD,Front,1,757820.010000000009313,2972706.609999999869615,maple: sugar,26,Fair,-71.123620,42.404643
126,,POWDER HOUSE BOULEVARD,Front,1,757787.699999999953434,2972637.069999999832362,maple: Norway,44,Fair,-71.123741,42.404453
126,,POWDER HOUSE BOULEVARD,Side,1,757809.890000000013970,2972585.290000000037253,maple: red,7,Fair,-71.123660,42.404310
126,,POWDER HOUSE BOULEVARD,Side,2,757795.920000000041910,2972555.700000000186265,maple: red,10,Fair,-71.123712,42.404229
127,,POWDER HOUSE BOULEVARD,Front,1,757770.030000000027940,2972719.100000000093132,vacant site: medium,0,Plant,-71.123805,42.404678
128,,POWDER HOUSE BOULEVARD,Front,1,757748.250000000000000,2972674.060000000055879,maple: red,9,Poor,-71.123887,42.404555
129,,POWDER HOUSE BOULEVARD,Front,1,757730.630000000004657,2972737.359999999869615,maple: Norway,8,Fair,-71.123951,42.404729
130,,POWDER HOUSE BOULEVARD,Front,1,757700.579999999958090,2972698.709999999962747,oak: pin,7,Good,-71.124063,42.404623
133,,POWDER HOUSE BOULEVARD,Front,1,757681.619999999995343,2972765.229999999981374,maple: Norway,26,Fair,-71.124132,42.404806
135,,POWDER HOUSE BOULEVARD,Front,1,757664.319999999948777,2972788.290000000037253,maple: sugar,22,Good,-71.124195,42.404869
135,,POWDER HOUSE BOULEVARD,Front,2,757644.140000000013970,2972785.410000000149012,maple: Norway,22,Poor,-71.124270,42.404862
136,,POWDER HOUSE BOULEVARD,Front,1,757623.319999999948777,2972741.450000000186265,maple: red,17,Fair,-71.124348,42.404741
